split,metric,test,left,right,n_folds,mean_diff,sd_diff,right_wins,p_raw,p_holm
scaffold,spearman,wilcoxon,chemeleon,pub_mlp,50,-0.043562712879956826,0.05653584758766786,0.22,2.5156639491541455e-06,6.540726267800778e-05
scaffold,spearman,wilcoxon,chemeleon,pub_gnn,50,-0.11465712696893171,0.0720426268832608,0.04,2.4868995751603507e-14,1.0942358130705543e-12
scaffold,spearman,wilcoxon,monroe35,pub_knn,50,-0.08495589533262052,0.06903017945224547,0.06,1.0192735544478637e-11,3.9751668623466685e-10
scaffold,spearman,wilcoxon,monroe35,pub_svm,50,-0.02418291794805304,0.058886768772746435,0.32,0.0009871220775430345,0.011845464930516414
scaffold,spearman,wilcoxon,monroe35,pub_rf,50,-0.026378526670033514,0.05396129824075271,0.2,8.237559280566131e-05,0.001565136263307565
scaffold,spearman,wilcoxon,monroe35,pub_xgboost,50,-0.055691224076567014,0.07934239400039132,0.16,4.945666454148068e-08,1.4342432717029396e-06
scaffold,spearman,wilcoxon,monroe35,pub_mlp,50,-0.06369804471553589,0.06848440039788621,0.12,5.802245794939154e-09,1.9147411123299207e-07
scaffold,spearman,wilcoxon,monroe35,pub_gnn,50,-0.13479245880451077,0.07710256731135423,0.02,5.329070518200751e-15,2.398081733190338e-13
scaffold,spearman,wilcoxon,pub_knn,pub_svm,50,0.06077297738456748,0.053382615928736485,0.92,1.7568968502246207e-09,6.500518345831097e-08
scaffold,spearman,wilcoxon,pub_knn,pub_rf,50,0.058577368662587004,0.04744033226495479,0.94,8.842704346534447e-12,3.625508782079123e-10
scaffold,spearman,wilcoxon,pub_knn,pub_xgboost,50,0.029264671256053497,0.061135954683395666,0.76,0.0005510827602233093,0.00771515864312633
scaffold,spearman,wilcoxon,pub_knn,pub_mlp,50,0.021257850617084628,0.05732032244680986,0.64,0.012568191503659065,0.11311372353293159
scaffold,spearman,wilcoxon,pub_knn,pub_gnn,50,-0.04983656347189024,0.07610724467061299,0.24,1.1033688904760197e-05,0.00025377484480948453
scaffold,spearman,wilcoxon,pub_svm,pub_rf,50,-0.0021956087219804697,0.03405927039873025,0.4,0.3622430237473182,1.0
scaffold,spearman,wilcoxon,pub_svm,pub_xgboost,50,-0.03150830612851398,0.05045061186843252,0.2,9.372738659862989e-06,0.00022494572783671174
scaffold,spearman,wilcoxon,pub_svm,pub_mlp,50,-0.03951512676748285,0.05776870760247734,0.14,1.8673260271384606e-07,5.22851287598769e-06
scaffold,spearman,wilcoxon,pub_svm,pub_gnn,50,-0.11060954085645774,0.07325452213447252,0.08,9.769962616701378e-14,4.201083925181592e-12
scaffold,spearman,wilcoxon,pub_rf,pub_xgboost,50,-0.029312697406533507,0.05291490112280934,0.32,0.00017022784864551,0.00306410127561918
scaffold,spearman,wilcoxon,pub_rf,pub_mlp,50,-0.03731951804550237,0.060898816601288354,0.26,5.9166993136017254e-05,0.0012425068558563623
scaffold,spearman,wilcoxon,pub_rf,pub_gnn,50,-0.10841393213447724,0.07829867099507958,0.04,9.769962616701378e-14,4.201083925181592e-12
scaffold,spearman,wilcoxon,pub_xgboost,pub_mlp,50,-0.00800682063896887,0.06851004912964942,0.5,0.35217499509373695,1.0
scaffold,spearman,wilcoxon,pub_xgboost,pub_gnn,50,-0.07910123472794374,0.0832685129505499,0.14,3.0854181432005134e-09,1.0798963501201797e-07
scaffold,spearman,wilcoxon,pub_mlp,pub_gnn,50,-0.07109441408897488,0.07599853466043127,0.16,1.0642100534141719e-08,3.1926301602425156e-07
scaffold,spearman,t_target,knn,lgbm,10,0.0337803340693833,0.05256508701998472,0.9,0.07267556731199294,0.772669844028991
scaffold,spearman,t_target,knn,chemeleon,10,0.0648055530580339,0.03234683484414082,1.0,0.0001351745598404157,0.004322448269689641
scaffold,spearman,t_target,knn,monroe35,10,0.08494088489361298,0.037236683003502746,1.0,5.0095842748374274e-05,0.001853546181689848
scaffold,spearman,t_target,knn,pub_knn,10,-1.5010439007545618e-05,3.357331128036453e-05,0.1,0.19105440845046112,1.0
scaffold,spearman,t_target,knn,pub_svm,10,0.060757966945559946,0.029999194313338202,1.0,0.00012459397937640115,0.004236195298797639
scaffold,spearman,t_target,knn,pub_rf,10,0.058562358223579455,0.024533884803079324,1.0,3.5105007297815364e-05,0.0013690952846147993
scaffold,spearman,t_target,knn,pub_xgboost,10,0.029249660817045962,0.03307382732246182,0.8,0.02082668895359486,0.33314010713263964
scaffold,spearman,t_target,knn,pub_mlp,10,0.021242840178077094,0.021174341956070812,0.8,0.01132025978503647,0.20910027187033234
scaffold,spearman,t_target,knn,pub_gnn,10,-0.04985157391089778,0.04038198381360729,0.0,0.0035983574305106457,0.0863605783322555
scaffold,spearman,t_target,lgbm,chemeleon,10,0.03102521898865061,0.03518845911647266,0.9,0.02111792827503312,0.33314010713263964
scaffold,spearman,t_target,lgbm,monroe35,10,0.05116055082422968,0.04485065311864437,1.0,0.005684361687663266,0.1193715954409286
scaffold,spearman,t_target,lgbm,pub_knn,10,-0.03379534450839085,0.0525815289403659,0.1,0.07264418462705945,0.772669844028991
scaffold,spearman,t_target,lgbm,pub_svm,10,0.026977632876176643,0.035402690803231926,0.8,0.039266694222824985,0.4712003306738998
scaffold,spearman,t_target,lgbm,pub_rf,10,0.02478202415419616,0.04487413079350785,0.7,0.11469357234659297,0.9175485787727438
scaffold,spearman,t_target,lgbm,pub_xgboost,10,-0.004530673252337336,0.035990197603519014,0.4,0.6998437339746606,1.0
scaffold,spearman,t_target,lgbm,pub_mlp,10,-0.012537493891306206,0.04893764008208457,0.4,0.4387470324297609,1.0
scaffold,spearman,t_target,lgbm,pub_gnn,10,-0.08363190798028108,0.049290520932037445,0.0,0.00045304203332940837,0.013337275467251176
scaffold,spearman,t_target,chemeleon,monroe35,10,0.020135331835579067,0.031010993987245196,0.7,0.07024271309354463,0.772669844028991
scaffold,spearman,t_target,chemeleon,pub_knn,10,-0.06482056349704145,0.03235119576479743,0.0,0.00013507650842780128,0.004322448269689641
scaffold,spearman,t_target,chemeleon,pub_svm,10,-0.0040475861124739665,0.023686678467780477,0.5,0.6020551614873765,1.0
scaffold,spearman,t_target,chemeleon,pub_rf,10,-0.006243194834454452,0.030006672062303577,0.3,0.5270427749292209,1.0
scaffold,spearman,t_target,chemeleon,pub_xgboost,10,-0.035555892240987944,0.025180094289611852,0.1,0.0015651563769757187,0.03912890942439297
scaffold,spearman,t_target,chemeleon,pub_mlp,10,-0.04356271287995682,0.025619804499763477,0.1,0.0004462532737378362,0.013337275467251176
scaffold,spearman,t_target,chemeleon,pub_gnn,10,-0.11465712696893168,0.036719425675708225,0.0,3.9752315003032725e-06,0.00017888541751364726
scaffold,spearman,t_target,monroe35,pub_knn,10,-0.08495589533262052,0.0372478527725839,0.0,5.0143956355989455e-05,0.001853546181689848
scaffold,spearman,t_target,monroe35,pub_svm,10,-0.024182917948053034,0.027603148678599136,0.1,0.0217375630591775,0.33314010713263964
scaffold,spearman,t_target,monroe35,pub_rf,10,-0.02637852667003352,0.026011288269201176,0.1,0.01071164252140227,0.20910027187033234
scaffold,spearman,t_target,monroe35,pub_xgboost,10,-0.055691224076567014,0.02162082907669748,0.0,1.9161942596031757e-05,0.0008048015890333338
scaffold,spearman,t_target,monroe35,pub_mlp,10,-0.06369804471553589,0.03744165416820864,0.0,0.00044457584890837253,0.013337275467251176
scaffold,spearman,t_target,monroe35,pub_gnn,10,-0.13479245880451077,0.04376213152436661,0.0,4.452891692177346e-06,0.00019592723445580322
scaffold,spearman,t_target,pub_knn,pub_svm,10,0.060772977384567495,0.030015898912502004,1.0,0.00012488457472287708,0.004236195298797639
scaffold,spearman,t_target,pub_knn,pub_rf,10,0.058577368662587004,0.024553552155078005,1.0,3.525612358443065e-05,0.0013690952846147993
scaffold,spearman,t_target,pub_knn,pub_xgboost,10,0.02926467125605351,0.033088911163432363,0.8,0.020821256695789978,0.33314010713263964
scaffold,spearman,t_target,pub_knn,pub_mlp,10,0.02125785061708464,0.02116968944475878,0.8,0.011266907084559548,0.20910027187033234
scaffold,spearman,t_target,pub_knn,pub_gnn,10,-0.049836563471890236,0.04038981311470745,0.0,0.003608953185497426,0.0863605783322555
scaffold,spearman,t_target,pub_svm,pub_rf,10,-0.0021956087219804853,0.01853916891698483,0.4,0.7166960492108134,1.0
scaffold,spearman,t_target,pub_svm,pub_xgboost,10,-0.03150830612851398,0.018687427876497135,0.0,0.0004735471461311701,0.013337275467251176
scaffold,spearman,t_target,pub_svm,pub_mlp,10,-0.03951512676748285,0.025051733836187483,0.0,0.0007511886393657326,0.019530904623509048
scaffold,spearman,t_target,pub_svm,pub_gnn,10,-0.11060954085645773,0.03950593211224216,0.0,9.760098819710927e-06,0.0004196842492475698
scaffold,spearman,t_target,pub_rf,pub_xgboost,10,-0.029312697406533493,0.02876893383845562,0.3,0.010455013593516617,0.20910027187033234
scaffold,spearman,t_target,pub_rf,pub_mlp,10,-0.03731951804550236,0.030691402826900787,0.1,0.00393507712356646,0.08657169671846213
scaffold,spearman,t_target,pub_rf,pub_gnn,10,-0.10841393213447725,0.04826238831681631,0.0,5.6448909393895e-05,0.001975711828786325
scaffold,spearman,t_target,pub_xgboost,pub_mlp,10,-0.00800682063896887,0.029325056982837147,0.5,0.41032636338613643,1.0
scaffold,spearman,t_target,pub_xgboost,pub_gnn,10,-0.07910123472794375,0.03165135052817103,0.0,2.4397968162555853e-05,0.00100031669466479
scaffold,spearman,t_target,pub_mlp,pub_gnn,10,-0.07109441408897488,0.02937939629298991,0.0,3.151167216778466e-05,0.0012604668867113864
butina,spearman,t,knn,lgbm,50,0.06899042490958877,0.11926924895700006,0.76,0.0001600308670229031,0.005120987744732899
butina,spearman,t,knn,chemeleon,50,0.10525556210278675,0.1468792164199149,0.74,6.140672400049546e-06,0.00023334555120188273
butina,spearman,t,knn,monroe35,50,0.1256433149732753,0.15556779490832567,0.86,6.506187385503881e-07,2.8627224496217076e-05
butina,spearman,t,knn,pub_knn,50,3.942413561545843e-05,0.0002581735440484001,0.16,0.28552633197310107,1.0
butina,spearman,t,knn,pub_svm,50,0.10032495793084913,0.13372173103254023,0.78,2.6960608072231607e-06,0.00010784243228892643
butina,spearman,t,knn,pub_rf,50,0.0805376472814453,0.12099545221275984,0.76,2.0984998677987446e-05,0.0007134899550515732
butina,spearman,t,knn,pub_xgboost,50,0.0685896253569295,0.12587863613884584,0.7,0.0003395404450467922,0.009822014970128851
butina,spearman,t,knn,pub_mlp,50,0.04916500091884281,0.1375020337473289,0.58,0.014733048042391185,0.2651948647630413
butina,spearman,t,knn,pub_gnn,50,-0.014006268420887001,0.1911980342421366,0.46,0.6067940988900412,1.0
butina,spearman,t,lgbm,chemeleon,50,0.036265137193197974,0.11156589211456969,0.66,0.025839745032358058,0.4010317094953381
butina,spearman,t,lgbm,monroe35,50,0.056652890063686547,0.10996642959358419,0.72,0.0006499992055865391,0.016899979345250015
butina,spearman,t,lgbm,pub_knn,50,-0.0689510007739733,0.11933489034629333,0.24,0.00016240275948285014,0.005120987744732899
butina,spearman,t,lgbm,pub_svm,50,0.031334533021260366,0.0868710532746951,0.6,0.013930906878277199,0.2646872306872668
butina,spearman,t,lgbm,pub_rf,50,0.011547222371856528,0.07380244275030298,0.6,0.2739780527298985,1.0
butina,spearman,t,lgbm,pub_xgboost,50,-0.00040079955265928115,0.09365959244807787,0.6,0.9759831099298621,1.0
butina,spearman,t,lgbm,pub_mlp,50,-0.01982542399074596,0.1032617508807994,0.4,0.1808141541245343,1.0
butina,spearman,t,lgbm,pub_gnn,50,-0.08299669333047577,0.1860424699608435,0.32,0.0027461426949698187,0.06316128198430583
butina,spearman,t,chemeleon,monroe35,50,0.02038775287048857,0.10079981984126896,0.7,0.15900766088030208,1.0
butina,spearman,t,chemeleon,pub_knn,50,-0.1052161379671713,0.1469085993391752,0.26,6.202501768100213e-06,0.00023334555120188273
butina,spearman,t,chemeleon,pub_svm,50,-0.0049306041719376125,0.10091133042578072,0.5,0.7311991026073617,1.0
butina,spearman,t,chemeleon,pub_rf,50,-0.024717914821341457,0.11801761648026964,0.38,0.14501328294193838,1.0
butina,spearman,t,chemeleon,pub_xgboost,50,-0.03666593674585726,0.11217407926622495,0.42,0.025064481843458632,0.4010317094953381
butina,spearman,t,chemeleon,pub_mlp,50,-0.056090561183943934,0.0987899854312161,0.3,0.00020367084329062183,0.006110125298718655
butina,spearman,t,chemeleon,pub_gnn,50,-0.11926183052367374,0.15516968962500385,0.18,1.7154072208345535e-06,7.204710327505124e-05
butina,spearman,t,monroe35,pub_knn,50,-0.12560389083765983,0.15557886955360284,0.14,6.556796053994703e-07,2.8627224496217076e-05
butina,spearman,t,monroe35,pub_svm,50,-0.025318357042426177,0.09890237043496972,0.38,0.07640759373919162,0.993298718609491
butina,spearman,t,monroe35,pub_rf,50,-0.04510566769183002,0.10853487179165315,0.38,0.005014891222272928,0.11032760689000441
butina,spearman,t,monroe35,pub_xgboost,50,-0.05705368961634583,0.11701639697140079,0.26,0.0011706656279585597,0.029266640698963994
butina,spearman,t,monroe35,pub_mlp,50,-0.07647831405443252,0.09993520496814547,0.24,1.861607033270461e-06,7.63258883640889e-05
butina,spearman,t,monroe35,pub_gnn,50,-0.1396495833941623,0.16037299476105518,0.18,1.3384765563260885e-07,6.023144503467398e-06
butina,spearman,t,pub_knn,pub_svm,50,0.10028553379523367,0.13374905705610365,0.78,2.72593271137202e-06,0.00010784243228892643
butina,spearman,t,pub_knn,pub_rf,50,0.08049822314582984,0.12103332697599792,0.76,2.125388999048755e-05,0.0007134899550515732
butina,spearman,t,pub_knn,pub_xgboost,50,0.06855020122131403,0.12590109442660102,0.7,0.0003426375976687438,0.009822014970128851
butina,spearman,t,pub_knn,pub_mlp,50,0.04912557678322736,0.1375163001858447,0.58,0.014818013778228764,0.2651948647630413
butina,spearman,t,pub_knn,pub_gnn,50,-0.014045692556502459,0.1911924461725884,0.46,0.6057742693194383,1.0
butina,spearman,t,pub_svm,pub_rf,50,-0.01978731064940384,0.08540542521325944,0.34,0.10777115004236723,1.0
butina,spearman,t,pub_svm,pub_xgboost,50,-0.031735332573919646,0.08704233223279667,0.32,0.012992175391672738,0.2598435078334548
butina,spearman,t,pub_svm,pub_mlp,50,-0.05115995701200632,0.07530719700280084,0.28,1.511273561743254e-05,0.0005289457466101389
butina,spearman,t,pub_svm,pub_gnn,50,-0.11433122635173612,0.1652048551759697,0.24,1.113271304245664e-05,0.00040077766952843904
butina,spearman,t,pub_rf,pub_xgboost,50,-0.011948021924515813,0.08636908098958261,0.42,0.332785892694864,1.0
butina,spearman,t,pub_rf,pub_mlp,50,-0.03137264636260249,0.09741079869228048,0.28,0.027167027412846965,0.4010317094953381
butina,spearman,t,pub_rf,pub_gnn,50,-0.09454391570233231,0.17347500287370016,0.28,0.0003386901713837535,0.009822014970128851
butina,spearman,t,pub_xgboost,pub_mlp,50,-0.01942462443808668,0.10471501155065747,0.36,0.19573998548739516,1.0
butina,spearman,t,pub_xgboost,pub_gnn,50,-0.0825958937778165,0.1748016057773319,0.32,0.0016027348839948619,0.03846563721587669
butina,spearman,t,pub_mlp,pub_gnn,50,-0.0631712693397298,0.1688796943105128,0.36,0.01094665228452297,0.2298796979749824
butina,spearman,wilcoxon,knn,lgbm,50,0.06899042490958877,0.11926924895700006,0.76,0.00017022784864551,0.00544729115665632
butina,spearman,wilcoxon,knn,chemeleon,50,0.10525556210278675,0.1468792164199149,0.74,3.801371960321376e-06,0.00014445213449221228
butina,spearman,wilcoxon,knn,monroe35,50,0.1256433149732753,0.15556779490832567,0.86,2.649707155910619e-07,1.1658711486006723e-05
butina,spearman,wilcoxon,knn,pub_knn,50,3.942413561545843e-05,0.0002581735440484001,0.16,0.7368753708069717,1.0
butina,spearman,wilcoxon,knn,pub_svm,50,0.10032495793084913,0.13372173103254023,0.78,8.237842195057965e-07,3.459893721924345e-05
butina,spearman,wilcoxon,knn,pub_rf,50,0.0805376472814453,0.12099545221275984,0.76,2.0810681753857807e-05,0.0007283738613850232
butina,spearman,wilcoxon,knn,pub_xgboost,50,0.0685896253569295,0.12587863613884584,0.7,0.0003378810943459598,0.009122789547340915
butina,spearman,wilcoxon,knn,pub_mlp,50,0.04916500091884281,0.1375020337473289,0.58,0.019067043399514816,0.30507269439223705
butina,spearman,wilcoxon,knn,pub_gnn,50,-0.014006268420887001,0.1911980342421366,0.46,0.5852066143769612,1.0
butina,spearman,wilcoxon,lgbm,chemeleon,50,0.036265137193197974,0.11156589211456969,0.66,0.055465717070337206,0.5546571707033721
butina,spearman,wilcoxon,lgbm,monroe35,50,0.056652890063686547,0.10996642959358419,0.72,0.0004153236253312542,0.010383090633281356
butina,spearman,wilcoxon,lgbm,pub_knn,50,-0.0689510007739733,0.11933489034629333,0.24,0.00017022784864551,0.00544729115665632
butina,spearman,wilcoxon,lgbm,pub_svm,50,0.031334533021260366,0.0868710532746951,0.6,0.00784436585604098,0.1568873171208196
butina,spearman,wilcoxon,lgbm,pub_rf,50,0.011547222371856528,0.07380244275030298,0.6,0.10737600575610173,0.8590080460488139
butina,spearman,wilcoxon,lgbm,pub_xgboost,50,-0.00040079955265928115,0.09365959244807787,0.6,0.3422827758111566,1.0
butina,spearman,wilcoxon,lgbm,pub_mlp,50,-0.01982542399074596,0.1032617508807994,0.4,0.1329605561585705,0.9307238931099935
butina,spearman,wilcoxon,lgbm,pub_gnn,50,-0.08299669333047577,0.1860424699608435,0.32,0.0021224348550905603,0.04881600166708289
butina,spearman,wilcoxon,chemeleon,monroe35,50,0.02038775287048857,0.10079981984126896,0.7,0.020120643634562896,0.30507269439223705
butina,spearman,wilcoxon,chemeleon,pub_knn,50,-0.1052161379671713,0.1469085993391752,0.26,3.801371960321376e-06,0.00014445213449221228
butina,spearman,wilcoxon,chemeleon,pub_svm,50,-0.0049306041719376125,0.10091133042578072,0.5,0.6736344940466168,1.0
butina,spearman,wilcoxon,chemeleon,pub_rf,50,-0.024717914821341457,0.11801761648026964,0.38,0.07082612042920822,0.637435083862874
butina,spearman,wilcoxon,chemeleon,pub_xgboost,50,-0.03666593674585726,0.11217407926622495,0.42,0.040940454006349825,0.45698047263631025
butina,spearman,wilcoxon,chemeleon,pub_mlp,50,-0.056090561183943934,0.0987899854312161,0.3,0.0002738644978439453,0.007942070437474413
butina,spearman,wilcoxon,chemeleon,pub_gnn,50,-0.11926183052367374,0.15516968962500385,0.18,8.784112139892386e-07,3.5136448559569544e-05
butina,spearman,wilcoxon,monroe35,pub_knn,50,-0.12560389083765983,0.15557886955360284,0.14,2.649707155910619e-07,1.1658711486006723e-05
butina,spearman,wilcoxon,monroe35,pub_svm,50,-0.025318357042426177,0.09890237043496972,0.38,0.012568191503659065,0.22622744706586317
butina,spearman,wilcoxon,monroe35,pub_rf,50,-0.04510566769183002,0.10853487179165315,0.38,0.008587735636506721,0.1631669770936277
butina,spearman,wilcoxon,monroe35,pub_xgboost,50,-0.05705368961634583,0.11701639697140079,0.26,0.0002409992117797799,0.007229976353393397
butina,spearman,wilcoxon,monroe35,pub_mlp,50,-0.07647831405443252,0.09993520496814547,0.24,2.2310435863204248e-06,8.701069986649657e-05
butina,spearman,wilcoxon,monroe35,pub_gnn,50,-0.1396495833941623,0.16037299476105518,0.18,3.623269506647375e-08,1.6304712779913189e-06
butina,spearman,wilcoxon,pub_knn,pub_svm,50,0.10028553379523367,0.13374905705610365,0.78,8.237842195057965e-07,3.459893721924345e-05
butina,spearman,wilcoxon,pub_knn,pub_rf,50,0.08049822314582984,0.12103332697599792,0.76,2.0810681753857807e-05,0.0007283738613850232
butina,spearman,wilcoxon,pub_knn,pub_xgboost,50,0.06855020122131403,0.12590109442660102,0.7,0.0003378810943459598,0.009122789547340915
butina,spearman,wilcoxon,pub_knn,pub_mlp,50,0.04912557678322736,0.1375163001858447,0.58,0.019067043399514816,0.30507269439223705
butina,spearman,wilcoxon,pub_knn,pub_gnn,50,-0.014045692556502459,0.1911924461725884,0.46,0.5852066143769612,1.0
butina,spearman,wilcoxon,pub_svm,pub_rf,50,-0.01978731064940384,0.08540542521325944,0.34,0.038081706053025854,0.45698047263631025
butina,spearman,wilcoxon,pub_svm,pub_xgboost,50,-0.031735332573919646,0.08704233223279667,0.32,0.0013800985654270903,0.03312236557025017
butina,spearman,wilcoxon,pub_svm,pub_mlp,50,-0.05115995701200632,0.07530719700280084,0.28,2.5552926345540072e-05,0.0008432465694028224
butina,spearman,wilcoxon,pub_svm,pub_gnn,50,-0.11433122635173612,0.1652048551759697,0.24,1.1033688904760197e-05,0.0003972128005713671
butina,spearman,wilcoxon,pub_rf,pub_xgboost,50,-0.011948021924515813,0.08636908098958261,0.42,0.2695104487517437,1.0
butina,spearman,wilcoxon,pub_rf,pub_mlp,50,-0.03137264636260249,0.09741079869228048,0.28,0.0037864469724659955,0.0795153864217859
butina,spearman,wilcoxon,pub_rf,pub_gnn,50,-0.09454391570233231,0.17347500287370016,0.28,0.00029800364072762875,0.008344101940373605
butina,spearman,wilcoxon,pub_xgboost,pub_mlp,50,-0.01942462443808668,0.10471501155065747,0.36,0.025500083179634814,0.3315010813352526
butina,spearman,wilcoxon,pub_xgboost,pub_gnn,50,-0.0825958937778165,0.1748016057773319,0.32,0.002525686043762576,0.055565092962776674
butina,spearman,wilcoxon,pub_mlp,pub_gnn,50,-0.0631712693397298,0.1688796943105128,0.36,0.014479791748943427,0.24615645973203826
butina,spearman,t_target,knn,lgbm,10,0.06899042490958877,0.07155707355967825,0.8,0.013818559230079354,0.38749542998210884
butina,spearman,t_target,knn,chemeleon,10,0.10525556210278672,0.08374479459328732,0.9,0.0032323539928927635,0.12650802570096129
butina,spearman,t_target,knn,monroe35,10,0.12564331497327533,0.07841297170917014,1.0,0.0006746015918903954,0.029007868451287
butina,spearman,t_target,knn,pub_knn,10,3.942413561546232e-05,0.00011467397193317182,0.5,0.3052187993066961,1.0
butina,spearman,t_target,knn,pub_svm,10,0.10032495793084913,0.0843460774388399,0.9,0.004475667132648263,0.1566483496426892
butina,spearman,t_target,knn,pub_rf,10,0.08053764728144529,0.06384683694643672,0.9,0.003162700642524032,0.12650802570096129
butina,spearman,t_target,knn,pub_xgboost,10,0.06858962535692947,0.07065972281149556,0.9,0.013361911378693409,0.38749542998210884
butina,spearman,t_target,knn,pub_mlp,10,0.04916500091884281,0.07306856373147645,0.7,0.06224629649688023,1.0
butina,spearman,t_target,knn,pub_gnn,10,-0.014006268420887003,0.10609490850761519,0.4,0.6861157133678116,1.0
butina,spearman,t_target,lgbm,chemeleon,10,0.03626513719319797,0.05951100994317892,0.7,0.08607919449134598,1.0
butina,spearman,t_target,lgbm,monroe35,10,0.056652890063686547,0.05949658449467786,0.9,0.014688837992570451,0.38749542998210884
butina,spearman,t_target,lgbm,pub_knn,10,-0.06895100077397331,0.07163297398770463,0.2,0.013930149475242248,0.38749542998210884
butina,spearman,t_target,lgbm,pub_svm,10,0.03133453302126036,0.04798199265902714,0.8,0.0689067088861466,1.0
butina,spearman,t_target,lgbm,pub_rf,10,0.011547222371856524,0.0488059653259371,0.6,0.4734497462753254,1.0
butina,spearman,t_target,lgbm,pub_xgboost,10,-0.0004007995526593033,0.03126526041863392,0.6,0.9685490456502845,1.0
butina,spearman,t_target,lgbm,pub_mlp,10,-0.019825423990745966,0.04694035750381095,0.4,0.21447131159616065,1.0
butina,spearman,t_target,lgbm,pub_gnn,10,-0.08299669333047577,0.12371955879134443,0.3,0.06289443614688162,1.0
butina,spearman,t_target,chemeleon,monroe35,10,0.020387752870488572,0.037464487806721736,0.8,0.11938149262014386,1.0
butina,spearman,t_target,chemeleon,pub_knn,10,-0.10521613796717126,0.08381761992312338,0.1,0.0032565992786168277,0.12650802570096129
butina,spearman,t_target,chemeleon,pub_svm,10,-0.004930604171937608,0.06617632452231872,0.5,0.8190076899192968,1.0
butina,spearman,t_target,chemeleon,pub_rf,10,-0.02471791482134144,0.0654230840460969,0.4,0.26271505020475205,1.0
butina,spearman,t_target,chemeleon,pub_xgboost,10,-0.03666593674585727,0.06771190631763245,0.3,0.12098309056823389,1.0
butina,spearman,t_target,chemeleon,pub_mlp,10,-0.056090561183943934,0.05067336941846435,0.1,0.00671994042089336,0.22175803388948087
butina,spearman,t_target,chemeleon,pub_gnn,10,-0.11926183052367376,0.09648524794532698,0.1,0.003571408205967656,0.12857069541483562
butina,spearman,t_target,monroe35,pub_knn,10,-0.12560389083765985,0.07846588324546386,0.0,0.0006791947281675272,0.029007868451287
butina,spearman,t_target,monroe35,pub_svm,10,-0.02531835704242618,0.05387435385822864,0.3,0.17141356227554203,1.0
butina,spearman,t_target,monroe35,pub_rf,10,-0.04510566769183001,0.0518116658371948,0.2,0.022367395034906486,0.5368174808377557
butina,spearman,t_target,monroe35,pub_xgboost,10,-0.05705368961634585,0.05284413998057173,0.1,0.007698460965208786,0.23865228992147236
butina,spearman,t_target,monroe35,pub_mlp,10,-0.0764783140544325,0.03970137872143587,0.0,0.00018107745626195487,0.008148485531787968
butina,spearman,t_target,monroe35,pub_gnn,10,-0.13964958339416234,0.08435266219390376,0.0,0.0005381230038547585,0.023677412169609374
butina,spearman,t_target,pub_knn,pub_svm,10,0.10028553379523368,0.08440624384263705,0.9,0.00450443709942605,0.1566483496426892
butina,spearman,t_target,pub_knn,pub_rf,10,0.08049822314582984,0.0638733178567753,0.9,0.0031799717348165325,0.12650802570096129
butina,spearman,t_target,pub_knn,pub_xgboost,10,0.06855020122131401,0.07073018486177064,0.9,0.01346643163160776,0.38749542998210884
butina,spearman,t_target,pub_knn,pub_mlp,10,0.04912557678322735,0.07310879817946997,0.7,0.0625379376909159,1.0
butina,spearman,t_target,pub_knn,pub_gnn,10,-0.014045692556502464,0.10610934584625661,0.4,0.6853275249660171,1.0
butina,spearman,t_target,pub_svm,pub_rf,10,-0.01978731064940383,0.0414712150187027,0.2,0.16561860679442017,1.0
butina,spearman,t_target,pub_svm,pub_xgboost,10,-0.03173533257391966,0.03853044233780362,0.2,0.028522787003526708,0.6275013140775876
butina,spearman,t_target,pub_svm,pub_mlp,10,-0.05115995701200633,0.03798669436634709,0.2,0.0021145321631777752,0.08669581869028878
butina,spearman,t_target,pub_svm,pub_gnn,10,-0.11433122635173616,0.10610907692105039,0.0,0.00778262840093061,0.23865228992147236
butina,spearman,t_target,pub_rf,pub_xgboost,10,-0.011948021924515828,0.044958678913668365,0.5,0.4224519147128685,1.0
butina,spearman,t_target,pub_rf,pub_mlp,10,-0.031372646362602494,0.028588602204447557,0.1,0.0070462137746666815,0.2254788407893338
butina,spearman,t_target,pub_rf,pub_gnn,10,-0.09454391570233231,0.11010776480140562,0.2,0.02379069167831471,0.5471859086012383
butina,spearman,t_target,pub_xgboost,pub_mlp,10,-0.019424624438086662,0.04586962866872747,0.5,0.21335968899814328,1.0
butina,spearman,t_target,pub_xgboost,pub_gnn,10,-0.08259589377781648,0.11277927305805194,0.3,0.04578838622690348,0.9615561107649732
butina,spearman,t_target,pub_mlp,pub_gnn,10,-0.0631712693397298,0.0937384540245802,0.3,0.06191167974971038,1.0
diverse_25,spearman,t,knn,lgbm,50,0.03959409933968468,0.12207894471293396,0.58,0.026155610712678322,0.44464538211553145
diverse_25,spearman,t,knn,chemeleon,50,0.052479182084835756,0.11825818865705837,0.64,0.002878698789919393,0.06333137337822665
diverse_25,spearman,t,knn,monroe35,50,0.10024540823149121,0.10591243252625313,0.86,1.9857104524972876e-08,6.751415538490778e-07
diverse_25,spearman,t,knn,pub_knn,50,0.003898499636278754,0.0789675820112029,0.56,0.7285197149730565,1.0
diverse_25,spearman,t,knn,pub_svm,50,0.05194698346084067,0.10836304788724033,0.68,0.0013896605738736635,0.033351853772967927
