task,dimension,model,dataset,split,fold,seed,val_mae,val_rmse,val_r2,test_mae,test_rmse,test_r2,test_pearson_r,test_spearman_r,config,gap,objective_with_penalty,test_mse,train_mae,train_mse,train_pearson_r,train_r2,train_rmse,train_spearman_r,val_mse,val_pearson_r,val_spearman_r
regressor,2d,rf,4822,scaffold,3,42,0.425780837774439,0.5989709132580963,0.7456444496822499,0.4733942345466192,0.5999161010143799,0.7031329818659162,0.8436147905687936,0.8260245337784919,"{'n_estimators': 476, 'max_depth': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.390420872671178,0.5989709132580963,0.35989932825629567,0.15525332105150785,0.043493119428805266,0.9860448411096725,0.969756911686611,0.20855004058691828,0.9855173178847544,0.3587661549292379,0.8739576521163732,0.8785524905187794
regressor,2d,rf,4822,scaffold,2,42,0.4295490603543139,0.5786220085311544,0.7639560703253616,0.5018910833949888,0.6493619483353559,0.7201098117748785,0.8594256276714656,0.8493111625657702,"{'n_estimators': 369, 'max_depth': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 128}",-0.2715740682528568,0.5786220085311544,0.42167093994588933,0.24464147971070302,0.09427843762914503,0.9692571895993733,0.9300288009654205,0.3070479402782976,0.9676633767827382,0.3348034287566273,0.8760241173953567,0.8727568404581791
regressor,2d,rf,4822,scaffold,4,42,0.3868210216719224,0.47630150134901605,0.803007473293099,0.488972267178164,0.6182374997613586,0.6932867746175508,0.8478121805835178,0.7890570344319361,"{'n_estimators': 51, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.2788746090214611,0.47630150134901605,0.38221760611117583,0.1457426522613801,0.03897737781411596,0.9873521144492939,0.9724563063592345,0.19742689232755492,0.9876343442123765,0.22686312018732674,0.898945378879362,0.8985644182433794
regressor,2d,rf,4822,scaffold,1,42,0.3876261450797701,0.5415665768900519,0.805662044172145,0.4771919601238442,0.6066241200575944,0.6207426781455104,0.7896303737932173,0.783108202450534,"{'n_estimators': 437, 'max_depth': 42, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.3479764694912875,0.5415665768900519,0.3679928230356507,0.14489315811885314,0.037477129682665145,0.9883835969156326,0.9749505974001519,0.19359010739876442,0.9876529021324307,0.2932943572044085,0.8982214311625502,0.8737710363174931
regressor,2d,rf,4822,random,5,42,0.42266697299847644,0.6024128908018971,0.7261529251224168,0.49201899154987006,0.6364401732324066,0.7179283500028528,0.8498226379417333,0.8410662302012066,"{'n_estimators': 63, 'max_depth': 41, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.39423791756696097,0.6024128908018971,0.40505609410409577,0.15590591722115724,0.04333681948136637,0.9855011306783384,0.9687408328310426,0.2081749732349361,0.9845613810437812,0.3629012910042984,0.8544757096844802,0.8509019108855898
regressor,2d,rf,4822,random,3,42,0.43223309465030235,0.5551426975474609,0.7888620258607655,0.44606059963954936,0.5707875119263942,0.7595694943507072,0.875195250434572,0.8577098164026756,"{'n_estimators': 208, 'max_depth': 38, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.3487318064834669,0.5551426975474609,0.3257983837711236,0.15221407222134503,0.04260545594983202,0.9859652985145313,0.9694268090395581,0.20641089106399405,0.9860461609649848,0.30818341464027166,0.9119388493011142,0.9045561918159815
regressor,2d,rf,4822,random,2,42,0.5035089743504766,0.6539639074696756,0.7363810762479761,0.4182262628974554,0.5441842463714742,0.7775038291347998,0.8841053813879352,0.8639078966040652,"{'n_estimators': 344, 'max_depth': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 256}",-0.34222996098905184,0.6539639074696756,0.2961364939988894,0.24611128543594896,0.0971780533883844,0.9689541266870193,0.9295486997953823,0.31173394648062375,0.9682917042978407,0.4276687922730064,0.8661682919733394,0.8871599310532766
regressor,2d,rf,4822,random,4,42,0.4036803463841368,0.504358673669935,0.8385480694256492,0.44254182241823775,0.5830421007491673,0.7555448330812586,0.8708446889267227,0.8553274444473531,"{'n_estimators': 142, 'max_depth': 50, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.24546346430583843,0.504358673669935,0.33993809124600216,0.2019852382693429,0.06702672943167941,0.9780785282526762,0.9511933335926424,0.2588952093640966,0.9774572747774227,0.254377671706096,0.922388764666386,0.8992777282851177
regressor,2d,rf,4822,random,1,42,0.43952384802656735,0.6010545298618987,0.73168519850611,0.4208779168608806,0.5682851907475088,0.7769009005565017,0.8848476022472871,0.8789483505260611,"{'n_estimators': 179, 'max_depth': 32, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.3936620602558545,0.6010545298618987,0.32294805802293247,0.1602825231557136,0.043011636449293976,0.985887946484099,0.9688599975288869,0.2073924696060442,0.984900219952656,0.361266547867508,0.8639930780957812,0.8484536382958795
regressor,2d,rf,4822,umap,5,42,0.4665312960015299,0.5880559040509207,0.7523095708841503,0.5722896722192087,0.7580094674798522,0.617950239341813,0.8714136620360213,0.8134731647892024,"{'n_estimators': 371, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64}",-0.3411734049259526,0.5880559040509207,0.5745783527890892,0.190691234069131,0.060950968374189854,0.9796000755484131,0.9549676614251544,0.24688249912496807,0.97930601731715,0.3458097462891456,0.8720561342561595,0.8582235708161652
regressor,2d,rf,4822,umap,3,42,0.4738004485762275,0.6472326377431619,0.6850685016546378,0.6637890882136,0.7664785668053917,0.2100478942330165,0.6523798322291755,0.5626366345715281,"{'n_estimators': 241, 'max_depth': 47, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.44060481981610716,0.6472326377431619,0.5874893933720474,0.16126002671225773,0.04269505514129607,0.9858690860174193,0.9691157742182464,0.2066278179270547,0.9861348366146688,0.41891008735997104,0.8296448554261078,0.8073601888859904
regressor,2d,rf,4822,umap,2,42,0.3611806234355966,0.4930705014930437,0.7635188676624789,1.145877069410134,1.328905009276674,0.023948651532239462,0.6146027266596247,0.6238845434701425,"{'n_estimators': 238, 'max_depth': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 256}",-0.18662357371767624,0.4930705014930437,1.7659885236806372,0.23872870513164296,0.0939097195429613,0.9649244162614521,0.921663037488546,0.3064469277753675,0.9637774051227014,0.24311851944260163,0.8776498456980925,0.8640833343321294
regressor,2d,rf,4822,umap,4,42,0.38594594526132164,0.5054459732363771,0.8247881930221178,0.6265898851210566,0.7660602139094547,0.4029448525768542,0.7288661729885111,0.7330070960981839,"{'n_estimators': 112, 'max_depth': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.2726683384902363,0.5054459732363771,0.5868482513349995,0.17781759073334316,0.05418542723800773,0.9827116632649568,0.9629808908417299,0.2327776347461408,0.9812609095807894,0.2554756318608684,0.9129076998586313,0.8629658152734462
regressor,2d,rf,4822,umap,1,42,0.4483165311689178,0.5792714547702876,0.7769734282756289,0.8332467768397279,1.018903927507206,-0.2095379330111502,0.5013548735665387,0.555617972957229,"{'n_estimators': 368, 'max_depth': 35, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.32627030843280064,0.5792714547702876,1.03816521348961,0.19862529412273536,0.06400958004808252,0.9806557270907177,0.9574398502353697,0.253001146337487,0.9790989527000442,0.33555541831168545,0.8815472898200597,0.8569986399009729
regressor,2d,rf,4822,time,5,42,0.4277601132282773,0.5628260637458495,0.7836198934308098,0.7378744100093805,0.960066622608407,0.5082039689164115,0.86997969275217,0.761564363558291,"{'n_estimators': 84, 'max_depth': 33, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64}",-0.34449612488851067,0.5628260637458495,0.9217279198467134,0.16481761848349893,0.04766796220144932,0.9829421986755728,0.9625178782120867,0.21832993885733884,0.9815106887673826,0.3167731780316471,0.8867880995030227,0.8849743591367619
regressor,2d,rf,4822,time,3,42,0.5163317927866936,0.7072111933513867,0.6346637960806456,0.6580461368895395,0.8528582698675501,0.6136110710694965,0.8333176629158631,0.7991111209401021,"{'n_estimators': 326, 'max_depth': 34, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64}",-0.5125927176291971,0.7072111933513867,0.7273672284814708,0.14728998274073626,0.037876351092428505,0.9841211298698775,0.964409811848397,0.1946184757221896,0.983403052336697,0.5001476720014925,0.8033982296787545,0.8096534349080634
regressor,2d,rf,4822,time,2,42,0.3943554486386996,0.5543379567460363,0.6140214701394859,1.1196077378332077,1.4502379463284885,-0.2440115643247065,0.5207449531776717,0.607567045690042,"{'n_estimators': 470, 'max_depth': 49, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 256}",-0.23060175056589693,0.5543379567460363,2.1031901009710716,0.2581873540768201,0.10480513119190966,0.9503761622552351,0.8850740425521516,0.3237362061801393,0.9517567589027263,0.30729057028937035,0.7872639920945046,0.7703289590506686
regressor,2d,rf,4822,time,4,42,0.4594585083444737,0.5912905348528388,0.670730850450775,0.6418123601280036,0.8265655918898566,0.6279343433559181,0.8424102720350104,0.7866316759100415,"{'n_estimators': 191, 'max_depth': 28, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.33844845874916074,0.5912905348528388,0.683210677696229,0.19542685182104091,0.06392911544841812,0.9768409895938882,0.9489399403652681,0.25284207610367804,0.974671947127701,0.3496244966065562,0.8265835293810362,0.7864696555802914
regressor,2d,rf,4822,time,1,42,0.44030234500468857,0.5423720603366806,0.5622000958825226,1.1716586826339508,1.4775867712064898,-0.39505292762643185,0.4459821631022937,0.4731371479103557,"{'n_estimators': 135, 'max_depth': 32, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.2832168866771667,0.5423720603366806,2.1832626664444197,0.20347679160776558,0.0671614040344928,0.9580493878892129,0.907652776548413,0.2591551736595139,0.9586884330228196,0.29416745183385595,0.7524300901899401,0.6729355543726607
regressor,2d,rf,4822,butina,5,42,0.44707984240537635,0.5538419893991824,0.7895541881078618,0.6577088758462203,0.8716748676044453,0.19005920071906557,0.568214711941686,0.5702789472942367,"{'n_estimators': 215, 'max_depth': 47, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.3524228209227934,0.5538419893991824,0.7598170748132274,0.15102510043717857,0.04056968142971995,0.9871936097885783,0.9720862747803994,0.20141916847638894,0.9869317923258581,0.306740949221644,0.8889860327367951,0.8775745629354607
regressor,2d,rf,4822,butina,3,42,0.41090400487499723,0.5440443368156681,0.7369362335084968,1.0651316878721078,1.3044096807442482,0.28918369259525767,0.8192470173482748,0.7897137787430342,"{'n_estimators': 442, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.356809182915182,0.5440443368156681,1.7014846152193115,0.13872119683532586,0.035057002856138726,0.9857955366745561,0.9690579027785861,0.18723515390048612,0.9848103176802698,0.2959842404212001,0.8601635695081682,0.8520317184554967
regressor,2d,rf,4822,butina,2,42,0.5077441699421382,0.6618934361111349,0.7307535734414818,0.6947006576601815,0.7960416692192764,0.29487814814098423,0.7448536098936209,0.688091701081491,"{'n_estimators': 481, 'max_depth': 46, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.3498722105223844,0.6618934361111349,0.6336823391334119,0.24196340220534124,0.09735724521790598,0.9701387811059292,0.9352625980051776,0.31202122558875056,0.9689890695504618,0.43810292076700513,0.8584009660147397,0.8210543343075735
regressor,2d,rf,4822,butina,4,42,0.4508899041860672,0.598107439450496,0.7968070180641286,0.8083750500045254,0.9967365820021831,0.14185745407217687,0.44089172646697833,0.4015798155665894,"{'n_estimators': 323, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64}",-0.4118422529096619,0.598107439450496,0.9934838139013946,0.14031483521476115,0.03469471971709173,0.9883904637694169,0.9748003686011949,0.18626518654083413,0.9878274365124847,0.35773250912602883,0.8948437229793559,0.8631308350837842
regressor,2d,rf,4822,butina,1,42,0.4151319298441117,0.5424114590660293,0.7509763953347824,0.6195828587302381,0.765511285791459,0.40004363639151097,0.7116677664868865,0.6954379353807053,"{'n_estimators': 454, 'max_depth': 28, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.189950051810728,0.5424114590660293,0.5860075286740928,0.27539928113660067,0.12422904360438734,0.9603281868908321,0.913406928595234,0.3524614072553013,0.9536570710559437,0.2942101909261387,0.8727770006036213,0.8370271712603147
regressor,2d,rf,4822,diverse_25,5,42,0.6962796124928686,0.8445458851819554,0.5912634652167961,0.6633581930372717,0.85413687341758,0.5300387543358576,0.7460470826975436,0.6551344722290916,"{'n_estimators': 424, 'max_depth': 33, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128, 'use_gpu': False}",-0.7517939895350149,0.8445458851819554,0.7295497985315592,0.06950949059065056,0.00860291414610095,0.9979666243115426,0.993839772697716,0.09275189564694056,0.9971987675051095,0.7132577521777725,0.795392130095035,0.7086391869000566
regressor,2d,rf,4822,diverse_25,3,42,0.6954489564198074,0.8503547041819722,0.5597430593448844,0.5452369101647679,0.7331217781577604,0.6201362765323875,0.8115841454874542,0.7759189324258724,"{'n_estimators': 366, 'max_depth': 40, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256, 'use_gpu': False}",-0.7644542157840086,0.8503547041819722,0.5374675416091964,0.06498596751593355,0.007378893907008683,0.9984036262988771,0.9948872127226006,0.08590048839796362,0.9975900981137549,0.7231031229244095,0.7935756769192025,0.5821569734613213
regressor,2d,rf,4822,diverse_25,2,42,0.6003195541707712,0.7113444749909182,0.6005264539114085,0.745701881264417,0.8755391772163447,0.5109289988148984,0.7735538707131022,0.6921854441448793,"{'n_estimators': 447, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': False, 'n_bins': 128, 'use_gpu': False}",-0.7073337740491319,0.7113444749909182,0.7665688508406737,0.0024051367139830172,1.608572204444595e-05,0.9999951965583923,0.9999888797603332,0.0040107009417863545,0.9999552967216356,0.5060109621001051,0.8668301795545175,0.7958204214550334
regressor,2d,rf,4822,diverse_25,4,42,0.7126886279262123,0.8948280103003144,0.48567530039848383,0.6663254852013899,0.8495326940583517,0.4817897531732668,0.7116480392721,0.7267755844446124,"{'n_estimators': 468, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128, 'use_gpu': False}",-0.5598651662535435,0.8948280103003144,0.721705798274041,0.2597831191781881,0.11220010689190137,0.9765684387446687,0.9207890914906314,0.3349628440467709,0.967963126468055,0.8007171680180196,0.7442903852005306,0.7165443252399775
regressor,2d,rf,4822,diverse_25,1,42,0.8593315023681041,0.9839895720818366,0.38470259060257517,0.7108557278664135,0.8614997942424282,0.4418217862066951,0.6794507602634154,0.5666387552946142,"{'n_estimators': 499, 'max_depth': 50, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 128, 'use_gpu': False}",-0.48029580408818395,0.9839895720818366,0.742181895479746,0.39440544810784856,0.25370741191564355,0.9424995935845388,0.8257130762039057,0.5036937679936526,0.9255627204190408,0.9682354779657959,0.6993929868318107,0.7244494635798985
regressor,2d,rf,220,scaffold,5,42,0.4358929798661629,0.5700504354338154,0.7390011532281121,0.5380327115197125,0.6933046097054634,0.5408711264470852,0.7607898368279563,0.7481469092008523,"{'n_estimators': 193, 'max_depth': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.26676307503986885,0.5700504354338154,0.48067128183884483,0.21606095730604588,0.09198322297472761,0.9688418008390114,0.9333223224489106,0.30328736039394655,0.9583476377440108,0.3249574989382825,0.8646362581669002,0.8138766835285475
regressor,2d,rf,220,scaffold,3,42,0.5125061184858273,0.6894820900670803,0.5896462032236103,0.8182447772552882,1.2388393256402093,0.24900648492083532,0.5182805382695241,0.6284490723939636,"{'n_estimators': 88, 'max_depth': 50, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 128}",-0.2877768993839812,0.6894820900670803,1.5347228747526882,0.30864557208553683,0.16136706022174496,0.9370398820899295,0.8556285527924504,0.40170519068309907,0.9291751974967705,0.4753855525232694,0.7683665845020751,0.7469533088660989
regressor,2d,rf,220,scaffold,2,42,0.4357737359092717,0.5654189041575551,0.7548717380272133,0.6024999315292584,0.7989512466385992,0.51393372950033,0.7259590763538317,0.7442500193413214,"{'n_estimators': 377, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.2693341585262337,0.5654189041575551,0.6383230945053717,0.2101187455935311,0.0876661765955643,0.9686094604311912,0.9327877589904301,0.2960847456313214,0.9588742304296815,0.3196985371787305,0.8721263779712778,0.8047746968921257
