endpoint,method,repeat,n_folds,n,sigma,err_unc_corr,ece,miscalibration_area
LOG_Caco_Efflux,chemeleon,0,5,1616,0.09259779620251163,0.14780223273861567,0.26583705745345876,0.2668222414420238
LOG_Caco_Efflux,chemeleon,1,5,1616,0.09829926272770245,0.19712955139433563,0.2669280197157947,0.2679077395080401
LOG_Caco_Efflux,chemeleon,2,5,1616,0.09588971959458614,0.18928137582394625,0.2752985823786487,0.2762062767174298
LOG_Caco_Efflux,chemeleon,3,5,1616,0.09254504598299931,0.23326287458241451,0.27421529508046477,0.27479947506834096
LOG_Caco_Efflux,chemeleon,4,5,1616,0.0925469886126448,0.1367008196959556,0.2695046247364123,0.27060052394782674
LOG_Caco_Efflux,chemprop,0,5,1616,0.06871244671482925,0.3227196818854171,0.35054092407273846,0.3519579390289995
LOG_Caco_Efflux,chemprop,1,5,1616,0.06494218167669116,0.3292423052577262,0.34563509117678404,0.347106792715087
LOG_Caco_Efflux,chemprop,2,5,1616,0.06135904059593055,0.2984194125580604,0.3406712680060766,0.3418139887605712
LOG_Caco_Efflux,chemprop,3,5,1616,0.07616214314211832,0.3311943531836529,0.33560299108940583,0.3377698274688132
LOG_Caco_Efflux,chemprop,4,5,1616,0.07341964863527521,0.2712068932384915,0.3398702744853462,0.3420700068211829
LOG_Caco_Efflux,chemprop_st,0,5,1616,0.06219868481132984,0.3428803000595193,0.3610531950200654,0.3614169619764512
LOG_Caco_Efflux,chemprop_st,1,5,1616,0.06467611478671142,0.3442233014873469,0.3495231540311611,0.3511670012583139
LOG_Caco_Efflux,chemprop_st,2,5,1616,0.06556634291788155,0.39425186292408265,0.349563394667488,0.35074908944805
LOG_Caco_Efflux,chemprop_st,3,5,1616,0.07642316507095252,0.33772410713298656,0.34581721160209034,0.34708331120702896
LOG_Caco_Efflux,chemprop_st,4,5,1616,0.06276135909066863,0.24933142708255573,0.3545091222253232,0.35576085030208554
LOG_Caco_Efflux,fus_GRMS_early_attfp,0,5,1616,0.15669229274001154,0.2991853727838321,0.2645876489800744,0.269019537006493
LOG_Caco_Efflux,fus_GRMS_early_attfp,1,5,1616,0.14818461512776718,0.2832358103092991,0.2571960972546775,0.26298044304168217
LOG_Caco_Efflux,fus_GRMS_early_attfp,2,5,1616,0.15510407806139878,0.4064362093548168,0.27371920975788083,0.27701223995415547
LOG_Caco_Efflux,fus_GRMS_early_attfp,3,5,1616,0.16733721673183,0.31096203051878624,0.21753753245529817,0.22194632632857247
LOG_Caco_Efflux,fus_GRMS_early_attfp,4,5,1616,0.14771521354025502,0.31573443214553704,0.2629410969476831,0.26628900344336903
LOG_Caco_Efflux,fus_GRMS_early_lgbm,0,5,1616,0.10594989402880045,0.33578234557905023,0.26643144681428577,0.2688841420625344
LOG_Caco_Efflux,fus_GRMS_early_lgbm,1,5,1616,0.13320089318060227,0.28182557302026817,0.23902808827033228,0.2431547344621004
LOG_Caco_Efflux,fus_GRMS_early_lgbm,2,5,1616,0.10791308449455647,0.34835402048240577,0.2542893227309802,0.2579031907330899
LOG_Caco_Efflux,fus_GRMS_early_lgbm,3,5,1616,0.124147374193612,0.35101115737496646,0.24478888446003164,0.24755677384122682
LOG_Caco_Efflux,fus_GRMS_early_lgbm,4,5,1616,0.13276522991039622,0.3169618671859564,0.22329583434695452,0.22500470627951624
