target,split,fold,method,n,mae,r2,spearman,source
284,diverse_25,3,lgbm,66.0,0.7569749774548657,0.015747147351990565,0.34017013772123733,fitted
284,diverse_25,3,median,66.0,0.8802877224267495,-0.013264439940876782,,fitted
284,diverse_25,3,monroe35,66.0,0.7244995766765847,0.17712958166740744,0.4163457027746153,fitted
284,diverse_25,3,pub_gnn,,0.8504408597946167,0.0307801365852355,0.1813266533443797,published
284,diverse_25,3,pub_knn,,0.8131323957730108,0.0168125513788862,0.2134961643740469,published
284,diverse_25,3,pub_mlp,,0.7662039399147034,0.0893522500991821,0.413318720880195,published
284,diverse_25,3,pub_rf,,0.8049708070983711,0.1112571049294816,0.3744480982083972,published
284,diverse_25,3,pub_svm,,0.774157434479506,0.1212869755954254,0.3563697097906869,published
284,diverse_25,3,pub_xgboost,,0.8310892763296468,0.0521395458500738,0.2616132187707904,published
284,diverse_25,4,chemeleon,66.0,0.697918066215272,0.1981160806025456,0.44769638683781376,fitted
284,diverse_25,4,knn,66.0,0.7598610771092696,0.09138624540819218,0.33348642076536766,fitted
284,diverse_25,4,lgbm,66.0,0.8072739310089863,-0.05542147097489991,0.2728012861697543,fitted
284,diverse_25,4,median,66.0,0.835961672956655,-0.0038275683007502614,,fitted
284,diverse_25,4,monroe35,66.0,0.7583275059830895,0.18600234214712585,0.34540634228380424,fitted
284,diverse_25,4,pub_gnn,,0.8647896647453308,-0.0702414512634277,0.0271697719458919,published
284,diverse_25,4,pub_knn,,0.860344761839185,-0.2736772339172504,0.3718368986354347,published
284,diverse_25,4,pub_mlp,,0.8614020943641663,-0.0772461891174316,0.3060977394480492,published
284,diverse_25,4,pub_rf,,0.6869824295835816,0.2660843235787071,0.4404317061225493,published
284,diverse_25,4,pub_svm,,0.7876240308546189,0.1157208789993609,0.4083042819248717,published
284,diverse_25,4,pub_xgboost,,0.7611708664725382,0.1780936106926296,0.4275180780209526,published
284,diverse_25,5,chemeleon,65.0,0.6109923183063811,0.341482672867798,0.4943068830695394,fitted
284,diverse_25,5,knn,65.0,0.7362075520610072,0.15998729167686443,0.3661079187010754,fitted
284,diverse_25,5,lgbm,65.0,0.7003705001599464,0.24929422277319824,0.48565246951858265,fitted
284,diverse_25,5,median,65.0,0.8279956127758504,-0.012735131533300859,,fitted
284,diverse_25,5,monroe35,65.0,0.6432527772600639,0.328732359618479,0.5245973304978877,fitted
284,diverse_25,5,pub_gnn,,0.6760973334312439,0.2341648936271667,0.5545381046514498,published
284,diverse_25,5,pub_knn,,0.7231728645302816,0.2002227547784251,0.3971414218383442,published
284,diverse_25,5,pub_mlp,,0.6882785558700562,0.2525734901428222,0.4952684845752012,published
284,diverse_25,5,pub_rf,,0.7093400297575384,0.2676219513840367,0.4695237897190725,published
284,diverse_25,5,pub_svm,,0.6903843315783427,0.2472446989392288,0.5285311548392316,published
284,diverse_25,5,pub_xgboost,,0.7709931440814518,0.1505271315063386,0.310675686031643,published
1865,diverse_25,1,chemeleon,52.0,1.0163928837819236,-0.15226464513671356,0.3535890376677882,fitted
1865,diverse_25,1,knn,52.0,0.8706053952200337,0.08416102069873033,0.4309833302298673,fitted
1865,diverse_25,1,lgbm,52.0,0.820558591335507,0.19460886874583316,0.4489978870203786,fitted
1865,diverse_25,1,median,52.0,0.9581038001122111,-0.0864591752967907,,fitted
1865,diverse_25,1,monroe35,52.0,0.8943301545266575,0.06360543527165985,0.429659986010659,fitted
1865,diverse_25,1,pub_gnn,,1.0600115060806274,-0.2842221260070801,-0.1274252417527886,published
1865,diverse_25,1,pub_knn,,0.8346360292558725,0.1526357816430131,0.4805873941885742,published
1865,diverse_25,1,pub_mlp,,0.9582943320274352,-0.1009689569473266,0.3757870697319256,published
1865,diverse_25,1,pub_rf,,0.8039835463334234,0.1923444173887162,0.5206719174736223,published
1865,diverse_25,1,pub_svm,,0.8188553034016939,0.1803414872680204,0.458261296554836,published
1865,diverse_25,1,pub_xgboost,,0.8686911033324972,0.1379312473974732,0.4392222152075182,published
1865,diverse_25,2,chemeleon,52.0,0.9090825747486387,-0.09777910858196814,0.44909284992895454,fitted
1865,diverse_25,2,knn,52.0,0.7243625286309965,0.17338792078807053,0.44315901854681333,fitted
1865,diverse_25,2,lgbm,52.0,0.6256536024876668,0.43019463356999543,0.705442903524332,fitted
1865,diverse_25,2,median,52.0,0.8586308985179892,-0.02876355956024068,,fitted
1865,diverse_25,2,monroe35,52.0,0.6309086887667917,0.34239496162936545,0.6566915694350863,fitted
1865,diverse_25,2,pub_gnn,,0.8658028244972229,-0.0125548839569091,0.553084312136838,published
1865,diverse_25,2,pub_knn,,0.7259890366815392,0.2317038037282769,0.4976734262805848,published
1865,diverse_25,2,pub_mlp,,0.7434840798377991,0.251563012599945,0.7627748139287605,published
1865,diverse_25,2,pub_rf,,0.6880050562369946,0.3261865940089621,0.6525933837323126,published
1865,diverse_25,2,pub_svm,,0.644805744677234,0.389634366309767,0.7339167562717287,published
1865,diverse_25,2,pub_xgboost,,0.6363677612190993,0.4071215401092853,0.6934471724568382,published
1865,diverse_25,3,chemeleon,52.0,0.7232957714197761,0.36031142132089744,0.6465741734813637,fitted
1865,diverse_25,3,knn,52.0,0.8714849201707996,0.1365553448015815,0.4615154753404874,fitted
1865,diverse_25,3,lgbm,52.0,0.8202387185469914,0.19287105541989524,0.4467876204711443,fitted
1865,diverse_25,3,median,52.0,1.0397462181132513,-0.0348005294746625,,fitted
1865,diverse_25,3,monroe35,52.0,0.8038274155323671,0.2715663195200536,0.5727214519626287,fitted
1865,diverse_25,3,pub_gnn,,1.021415948867798,-0.0292320251464843,0.1237993597712897,published
1865,diverse_25,3,pub_knn,,0.8686774406945166,0.1829300119302169,0.4708217720405361,published
1865,diverse_25,3,pub_mlp,,0.7874144911766052,0.2879036664962768,0.5529135543992224,published
1865,diverse_25,3,pub_rf,,0.7563728347652618,0.3872856132519268,0.6966061906027262,published
1865,diverse_25,3,pub_svm,,0.7713231854334313,0.3185786347115696,0.611739595007787,published
1865,diverse_25,3,pub_xgboost,,0.8533288717373764,0.1172364759092087,0.3792529352441855,published
1865,diverse_25,4,chemeleon,51.0,0.879808381016978,0.06609195212030416,0.292954432627188,fitted
1865,diverse_25,4,knn,51.0,0.8192917716642109,0.10417115460319915,0.3394723746631394,fitted
1865,diverse_25,4,lgbm,51.0,0.8356362089332032,0.12810236109277195,0.3820987378906357,fitted
1865,diverse_25,4,median,51.0,0.9311141771187463,-0.0014808101498018367,,fitted
1865,diverse_25,4,monroe35,51.0,0.8342780621891718,0.144723686319864,0.3577989957959802,fitted
1865,diverse_25,4,pub_gnn,,0.9979091882705688,-0.1608614921569824,-0.0664283452420006,published
1865,diverse_25,4,pub_knn,,0.8798633372818528,0.0351749883167533,0.3103307845161037,published
1865,diverse_25,4,pub_mlp,,0.8565850257873535,0.1437689065933227,0.4579845246555097,published
1865,diverse_25,4,pub_rf,,0.8095089218498327,0.2158281059134877,0.4482103267179946,published
1865,diverse_25,4,pub_svm,,0.876971980880289,0.1029829737669958,0.3736368165280648,published
1865,diverse_25,4,pub_xgboost,,0.8339287966895685,0.19224810390401,0.438843387027876,published
1865,diverse_25,5,chemeleon,51.0,0.8210065695858758,-0.15327406720855885,0.1100929885573299,fitted
1865,diverse_25,5,knn,51.0,0.8322552277784666,-0.1556272416749016,0.09294327928350002,fitted
1865,diverse_25,5,lgbm,51.0,0.7018613021831979,0.06590803000712786,0.42082400065070613,fitted
1865,diverse_25,5,median,51.0,0.8231456034098612,-0.05005230931035487,,fitted
1865,diverse_25,5,monroe35,51.0,0.7739642729501751,0.05687839496338132,0.3338084572903504,fitted
1865,diverse_25,5,pub_gnn,,0.8241894245147705,-0.0870817899703979,-0.1297766918135726,published
1865,diverse_25,5,pub_knn,,0.8393551002259062,-0.1299133555636527,0.1669268535914467,published
1865,diverse_25,5,pub_mlp,,0.8124768733978271,-0.1423532962799072,0.1034412543534961,published
1865,diverse_25,5,pub_rf,,0.7395465991892503,0.1287391501579394,0.3568406525947815,published
1865,diverse_25,5,pub_svm,,0.7662431318520068,0.04130702597531,0.3717731171340001,published
1865,diverse_25,5,pub_xgboost,,0.8504697202362554,-0.2408964571866021,0.1782845766197615,published
2409,diverse_25,1,chemeleon,62.0,0.7931587977195191,0.3653741483046188,0.5608945316703096,fitted
2409,diverse_25,1,knn,62.0,0.9204906076763854,0.14425326230488278,0.3216480315415407,fitted
2409,diverse_25,1,lgbm,62.0,0.9238721336211952,0.1795119417909733,0.3590712209301039,fitted
2409,diverse_25,1,median,62.0,1.0891550494134539,-0.001140378035112244,,fitted
2409,diverse_25,1,monroe35,62.0,0.8449872871551498,0.30625035093715347,0.5184093900158641,fitted
2409,diverse_25,1,pub_gnn,,1.0331826210021973,-0.0558944940567016,0.2928880838418508,published
2409,diverse_25,1,pub_knn,,0.9194054806455856,0.1821898068288485,0.3793442138357522,published
2409,diverse_25,1,pub_mlp,,0.9786123037338256,0.1435925960540771,0.4077264039036598,published
2409,diverse_25,1,pub_rf,,0.895211717377599,0.2874405028675755,0.4815402451539148,published
2409,diverse_25,1,pub_svm,,0.8872046951036546,0.2790532445172514,0.4556260716136514,published
2409,diverse_25,1,pub_xgboost,,0.8940291162373062,0.2595943546602867,0.4182280660672068,published
2409,diverse_25,2,chemeleon,61.0,0.8529340554767725,0.0738139950448582,0.5574594116421061,fitted
2409,diverse_25,2,knn,61.0,0.8411025998122639,0.07281971585695635,0.576683061782691,fitted
2409,diverse_25,2,lgbm,61.0,0.6242966101519046,0.4081283443128856,0.6414934696156671,fitted
2409,diverse_25,2,median,61.0,0.9392042325722437,-0.12149407423072334,,fitted
2409,diverse_25,2,monroe35,61.0,0.5954632983688523,0.5377614908582172,0.7504098587890774,fitted
2409,diverse_25,2,pub_gnn,,0.8927011489868164,0.0257532596588134,0.3134486227874739,published
2409,diverse_25,2,pub_knn,,0.8048598476208579,0.1531273138082467,0.5817864517099715,published
2409,diverse_25,2,pub_mlp,,0.7204549908638,0.3434242010116577,0.549420911445768,published
2409,diverse_25,2,pub_rf,,0.6858341776157176,0.3961183861675162,0.6656882975092506,published
2409,diverse_25,2,pub_svm,,0.6577629952982972,0.4191091720570457,0.6167169081552433,published
2409,diverse_25,2,pub_xgboost,,0.7395819556534714,0.2927333272753933,0.5733477922469052,published
2409,diverse_25,3,chemeleon,61.0,0.7564045535765237,0.1931500434561344,0.4939300375667496,fitted
2409,diverse_25,3,knn,61.0,0.8169640464269616,0.24544677151266825,0.48480522562776546,fitted
2409,diverse_25,3,lgbm,61.0,0.8185718726390656,0.22179736100854386,0.5300590030990752,fitted
2409,diverse_25,3,median,61.0,0.983070470849404,-0.00017696972636804809,,fitted
2409,diverse_25,3,monroe35,61.0,0.6988964667212878,0.3741399689326238,0.6281837923559769,fitted
2409,diverse_25,3,pub_gnn,,0.9875898361206056,-0.201001763343811,0.3754661747415034,published
2409,diverse_25,3,pub_knn,,0.8270727241109721,0.2393097141092997,0.507577582379839,published
2409,diverse_25,3,pub_mlp,,0.9188936352729796,0.0224277973175048,0.4041101496108362,published
2409,diverse_25,3,pub_rf,,0.8220996805921115,0.2295451983743403,0.4938771401062337,published
2409,diverse_25,3,pub_svm,,0.7706939466389668,0.2812153756847926,0.5207490500482854,published
2409,diverse_25,3,pub_xgboost,,0.8157709226793455,0.2055701614098152,0.4183660152198578,published
2409,diverse_25,4,chemeleon,61.0,0.8451557931759244,0.2975920648829907,0.5338764838533698,fitted
2409,diverse_25,4,knn,61.0,0.9060301796293571,0.23801829380580308,0.5520479634613399,fitted
2409,diverse_25,4,lgbm,61.0,0.8166477807487199,0.3948503902224717,0.6607594353518149,fitted
2409,diverse_25,4,median,61.0,1.0832322175027806,-0.0032022304016219305,,fitted
2409,diverse_25,4,monroe35,61.0,0.7777048699167768,0.3286355323656853,0.5339822857724846,fitted
2409,diverse_25,4,pub_gnn,,1.0404988527297974,0.0710893273353576,0.2779945424741833,published
2409,diverse_25,4,pub_knn,,1.006467029046975,0.1009764041557107,0.3950643659747291,published
2409,diverse_25,4,pub_mlp,,0.8676117658615112,0.2937597632408142,0.5618875419390179,published
2409,diverse_25,4,pub_rf,,0.9054871965385553,0.268466829981552,0.535119656402969,published
2409,diverse_25,4,pub_svm,,0.9682526559611287,0.2208990721067772,0.5378440558201755,published
2409,diverse_25,4,pub_xgboost,,0.9741712671843552,0.2062662182141591,0.4335233635729653,published
2409,diverse_25,5,chemeleon,61.0,0.8135947280961704,0.21931713108420436,0.5907071529376678,fitted
2409,diverse_25,5,knn,61.0,1.1210943321656874,-0.32944047507508856,0.2890605387707424,fitted
2409,diverse_25,5,lgbm,61.0,0.8352426632703545,0.26718200198823483,0.5680964793574331,fitted
2409,diverse_25,5,median,61.0,1.111007051886493,-0.10022031641855067,,fitted
2409,diverse_25,5,monroe35,61.0,0.7185377640354703,0.45099141621769845,0.6982599125292647,fitted
2409,diverse_25,5,pub_gnn,,1.0783674716949463,-0.0236108303070068,0.0550222154776583,published
2409,diverse_25,5,pub_knn,,0.9032078565621088,0.1323346169098046,0.4634526953141706,published
2409,diverse_25,5,pub_mlp,,0.9013007283210754,0.2440236210823059,0.5750780206734354,published
2409,diverse_25,5,pub_rf,,0.8869804281649708,0.2653919622009522,0.5295922211903898,published
2409,diverse_25,5,pub_svm,,0.8228929964557834,0.3361295144131204,0.5871634918151517,published
2409,diverse_25,5,pub_xgboost,,0.8631853180671564,0.2661108314988561,0.5475220886610322,published
4005,diverse_25,1,chemeleon,63.0,0.7767946555620902,0.05413272493561949,0.3912678224469051,fitted
4005,diverse_25,1,knn,63.0,0.8946141175687803,-0.5282740317280386,0.2675045346889859,fitted
4005,diverse_25,1,lgbm,63.0,0.74605036728544,0.1715645191440589,0.3870673519893743,fitted
4005,diverse_25,1,median,63.0,0.802739822773127,-0.0066799017830485585,,fitted
4005,diverse_25,1,monroe35,63.0,0.6922262176476323,0.28378336964482,0.5403965250334103,fitted
4005,diverse_25,1,pub_gnn,,0.892788827419281,-0.131709337234497,-0.2777111039636029,published
4005,diverse_25,1,pub_knn,,0.6982229534522558,0.2370871558895689,0.4866305031770169,published
4005,diverse_25,1,pub_mlp,,0.8597174882888794,-0.1983102560043335,0.232826076788846,published
4005,diverse_25,1,pub_rf,,0.7395568681142829,0.1726045687527367,0.3073784267379342,published
4005,diverse_25,1,pub_svm,,0.7077009492014673,0.2276453653071422,0.4077576693287543,published
4005,diverse_25,1,pub_xgboost,,0.7752210294242622,-0.0153397939047981,0.2737026550127022,published
4005,diverse_25,2,chemeleon,63.0,0.69669551032037,0.2520970231687689,0.504254528469301,fitted
4005,diverse_25,2,knn,63.0,0.7300743441437866,0.1507043987054819,0.44146274217476117,fitted
4005,diverse_25,2,lgbm,63.0,0.7243918233881548,0.19653170586220448,0.4936452128950706,fitted
4005,diverse_25,2,median,63.0,0.8588477718888654,-0.11654030598624288,,fitted
4005,diverse_25,2,monroe35,63.0,0.7515785603935461,0.19548228584334815,0.44297492968873514,fitted
4005,diverse_25,2,pub_gnn,,0.8543850779533386,-0.1035897731781005,-0.0781056852455781,published
4005,diverse_25,2,pub_knn,,0.8438042586830934,-0.0675744543612526,0.3605247057125333,published
4005,diverse_25,2,pub_mlp,,0.7816172242164612,0.0053890347480773,0.3637411045517796,published
4005,diverse_25,2,pub_rf,,0.7154666284379946,0.1941849739655186,0.4989498706821857,published
4005,diverse_25,2,pub_svm,,0.7363092176780845,0.1685147878224793,0.4501998255888332,published
4005,diverse_25,2,pub_xgboost,,0.7373179680298804,0.2363539285457112,0.4754269537981456,published
4005,diverse_25,3,chemeleon,63.0,0.7096031476756054,0.1913202083196599,0.5025924171030529,fitted
4005,diverse_25,3,knn,63.0,0.6943899704402543,0.15951392546904442,0.4711713895938402,fitted
4005,diverse_25,3,lgbm,63.0,0.6858460908917713,0.12823561036249165,0.4302688449981959,fitted
4005,diverse_25,3,median,63.0,0.7332451327483708,-0.003946806759494992,,fitted
4005,diverse_25,3,monroe35,63.0,0.6295262878391712,0.36602519959800994,0.5831493065766343,fitted
4005,diverse_25,3,pub_gnn,,0.9791936874389648,-0.6907522678375244,0.2247239568687927,published
4005,diverse_25,3,pub_knn,,0.7604847606701471,-0.2343643601703835,0.4822519673708698,published
4005,diverse_25,3,pub_mlp,,0.716985285282135,0.1580331921577453,0.4149783984562795,published
4005,diverse_25,3,pub_rf,,0.7137791538434319,0.1364626877039249,0.403528566430386,published
4005,diverse_25,3,pub_svm,,0.7081817763986251,0.1642334362366805,0.4038886240412632,published
4005,diverse_25,3,pub_xgboost,,0.6405233705212661,0.2384118926253756,0.4554248700781461,published
4005,diverse_25,4,chemeleon,63.0,0.6957896586658869,0.4779337654355662,0.6476885418629095,fitted
4005,diverse_25,4,knn,63.0,0.7867515651836583,0.23277681938961048,0.514617637768336,fitted
4005,diverse_25,4,lgbm,63.0,0.6601991012153543,0.46867636510393784,0.6759157033375159,fitted
4005,diverse_25,4,median,63.0,1.0314912038769395,-0.0759039332301581,,fitted
4005,diverse_25,4,monroe35,63.0,0.7634246663814348,0.4217153723753584,0.678844031313623,fitted
4005,diverse_25,4,pub_gnn,,1.0369868278503418,-0.1157033443450927,-0.1923575442665785,published
4005,diverse_25,4,pub_knn,,0.7353672745822942,0.381862609213303,0.6312707030460465,published
4005,diverse_25,4,pub_mlp,,0.8574349284172058,0.2253308296203613,0.5297393314154466,published
4005,diverse_25,4,pub_rf,,0.761044385622457,0.3648607900166424,0.6503768429557291,published
4005,diverse_25,4,pub_svm,,0.7943520491336064,0.3577815776051242,0.6361432487767821,published
4005,diverse_25,4,pub_xgboost,,0.7319307480758713,0.4268797030045856,0.6021314394149476,published
4005,diverse_25,5,chemeleon,63.0,0.7776510351241481,0.23064485423466763,0.5178455705593619,fitted
4005,diverse_25,5,knn,63.0,0.8202699616689064,0.14702114020461754,0.43782252850861264,fitted
4005,diverse_25,5,lgbm,63.0,0.8424320229364215,0.1429101830596956,0.37527302413421193,fitted
4005,diverse_25,5,median,63.0,0.90212927503178,-0.085193764930799,,fitted
4005,diverse_25,5,monroe35,63.0,0.7630972591634886,0.24879545223628785,0.5178455705593619,fitted
4005,diverse_25,5,pub_gnn,,0.916512966156006,-0.16236412525177,0.0531179492103115,published
