endpoint,method,combo,fusion,learner,n_modalities,n_train,fit_seconds,encoder_seconds,total_seconds
LOG_HPPB,fus_GRM_early_lgbm,GRM,early,lgbm,3,95,0.0485990047454834,0.6794352531433105,0.728034257888794
LOG_HPPB,fus_GRM_early_rf,GRM,early,rf,3,95,0.05807161331176758,0.6794352531433105,0.7375068664550781
LOG_HPPB,fus_GRM_early_attfp,GRM,early,attfp,3,95,0.3457376956939697,0.6794352531433105,1.0251729488372803
LOG_HPPB,fus_GRM_late_lgbm,GRM,late,lgbm,3,95,0.05540013313293457,0.6794352531433105,0.7348353862762451
LOG_HPPB,fus_GRM_late_rf,GRM,late,rf,3,95,0.10898852348327637,0.6794352531433105,0.7884237766265869
LOG_HPPB,fus_GRM_late_attfp,GRM,late,attfp,3,95,0.7387223243713379,0.6794352531433105,1.4181575775146484
LOG_HPPB,fus_GRS_early_lgbm,GRS,early,lgbm,3,95,0.05239057540893555,0.8756844997406006,0.9280750751495361
LOG_HPPB,fus_GRS_early_rf,GRS,early,rf,3,95,0.37239694595336914,0.8756844997406006,1.2480814456939697
LOG_HPPB,fus_GRS_early_attfp,GRS,early,attfp,3,95,0.28481316566467285,0.8756844997406006,1.1604976654052734
LOG_HPPB,fus_GRS_late_lgbm,GRS,late,lgbm,3,95,0.013676166534423828,0.8756844997406006,0.8893606662750244
LOG_HPPB,fus_GRS_late_rf,GRS,late,rf,3,95,0.07033109664916992,0.8756844997406006,0.9460155963897705
LOG_HPPB,fus_GRS_late_attfp,GRS,late,attfp,3,95,0.7142848968505859,0.8756844997406006,1.5899693965911865
LOG_HPPB,fus_GRMS_early_lgbm,GRMS,early,lgbm,4,95,0.08103489875793457,0.8756844997406006,0.9567193984985352
LOG_HPPB,fus_GRMS_early_rf,GRMS,early,rf,4,95,0.044660329818725586,0.8756844997406006,0.9203448295593262
LOG_HPPB,fus_GRMS_early_attfp,GRMS,early,attfp,4,95,0.26778268814086914,0.8756844997406006,1.1434671878814697
LOG_HPPB,fus_GRMS_late_lgbm,GRMS,late,lgbm,4,95,0.055501699447631836,0.8756844997406006,0.9311861991882324
LOG_HPPB,fus_GRMS_late_rf,GRMS,late,rf,4,95,0.11104416847229004,0.8756844997406006,0.9867286682128906
LOG_HPPB,fus_GRMS_late_attfp,GRMS,late,attfp,4,95,0.6702048778533936,0.8756844997406006,1.5458893775939941
LOG_RPPB,uni_R_lgbm,R,unimodal,lgbm,1,84,0.013128519058227539,0.0,0.013128519058227539
LOG_RPPB,uni_R_rf,R,unimodal,rf,1,84,0.03968620300292969,0.0,0.03968620300292969
LOG_RPPB,uni_M_lgbm,M,unimodal,lgbm,1,84,0.021386146545410156,0.0,0.021386146545410156
LOG_RPPB,uni_M_rf,M,unimodal,rf,1,84,0.06665158271789551,0.0,0.06665158271789551
LOG_RPPB,uni_G_lgbm,G,unimodal,lgbm,1,84,0.015735864639282227,0.8431921005249023,0.8589279651641846
LOG_RPPB,uni_G_rf,G,unimodal,rf,1,84,0.056123971939086914,0.8431921005249023,0.8993160724639893
LOG_RPPB,uni_S_lgbm,S,unimodal,lgbm,1,84,0.014281988143920898,0.13398432731628418,0.14826631546020508
LOG_RPPB,uni_S_rf,S,unimodal,rf,1,84,0.11867427825927734,0.13398432731628418,0.2526586055755615
LOG_RPPB,uni_G_attfp,G,unimodal,attfp,1,84,9.5367431640625e-07,0.8431921005249023,0.8431930541992188
LOG_RPPB,fus_GR_early_lgbm,GR,early,lgbm,2,84,0.043740272521972656,0.8431921005249023,0.886932373046875
LOG_RPPB,fus_GR_early_rf,GR,early,rf,2,84,0.030620098114013672,0.8431921005249023,0.873812198638916
LOG_RPPB,fus_GR_early_attfp,GR,early,attfp,2,84,0.5641720294952393,0.8431921005249023,1.4073641300201416
LOG_RPPB,fus_GR_late_lgbm,GR,late,lgbm,2,84,0.015263557434082031,0.8431921005249023,0.8584556579589844
LOG_RPPB,fus_GR_late_rf,GR,late,rf,2,84,0.09024691581726074,0.8431921005249023,0.9334390163421631
LOG_RPPB,fus_GR_late_attfp,GR,late,attfp,2,84,0.6903879642486572,0.8431921005249023,1.5335800647735596
LOG_RPPB,fus_GRM_early_lgbm,GRM,early,lgbm,3,84,0.047516822814941406,0.8431921005249023,0.8907089233398438
